profile_id,sub_profile_type,service_ids_json,seniorCareCaregiverProfile_approvalStatus,seniorCareCaregiverProfile_availabilityFrequency,seniorCareCaregiverProfile_bio_experienceSummary,seniorCareCaregiverProfile_bio_title,seniorCareCaregiverProfile_bio_flags_json,seniorCareCaregiverProfile_id,seniorCareCaregiverProfile_otherQualities_json,seniorCareCaregiverProfile_payRange_hourlyRateFrom,seniorCareCaregiverProfile_payRange_hourlyRateTo,seniorCareCaregiverProfile_payRange_flags_json,seniorCareCaregiverProfile_qualities_flags_json,seniorCareCaregiverProfile_recurringRate_hourlyRateFrom,seniorCareCaregiverProfile_recurringRate_hourlyRateTo,seniorCareCaregiverProfile_recurringRate_flags_json,seniorCareCaregiverProfile_supportedServices_flags_json,seniorCareCaregiverProfile_yearsOfExperience,seniorCareCaregiverProfile_payRange,seniorCareCaregiverProfile_recurringRate
e56a0c26-36ce-48a5-a60f-2bb307f615ba,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I can help with Transportation Services and Dementia. I have been taking care of a dementia patient for 12 years now. Assisting with personal care, bathing and grooming, dressing, toileting and exercise, basic food preparation and food shopping.",,[],33556036,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}",[],"[""transportation"", ""personalCare"", ""medicalManagement"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""dementia"", ""bathing""]",10.0,,
e57f655d-9c34-4cfa-9cb7-031243ac712c,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I'm very loving, caring individual I love taking care of the elderly& those that need extra care. I have a passion for the elderly I develop this love& I myself had to take care of my grandmother& a few of my family members.",,[],35400242,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""feeding"", ""dementia"", ""bathing""]",3.0,,
e57f885a-b9c1-4bb6-9e73-e2b9c3d7f6e9,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello,
I have 5+ years experience taking care of 70 and 80 + adults. I have experience with dementia and other senior diagnosis. I am looking to support seniors with companionship, running errands such as shopping, needed organization/decluttering, doctor appointments, attend special events, emergencies and mostly helping your special person feel happy and well adjusted. I am very reliable, patient, kind, respectful and caring. Looking forward to discussing your needs and that of your loved one. Please reach out anytime.",,[],32280372,[],"{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""transportation"", ""lightHousekeeping"", ""errands""]",6.0,,
e583a9e5-7a7c-48f6-8e6c-333e945e8851,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I have 5 years of senior care experience. I can give Live-In Home Care. I am very kind, friendly and punctual. I always try to do the best what I can.",,[],30991897,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""certifiedNursingAssistant"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands""]",5.0,,
e5aef49e-a8a7-497d-b39b-3a58e2dcf71c,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Friendly, responsible, nonjudgmental caregiver with 15+ experience of caring for individuals or all ages & abilities.",,[],33730429,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands""]",0.0,,
e5d8989e-9c66-45ec-9135-e21be715324b,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Otteline, and I am a registered ICU nurse with six years of experience in critical care. Recently moved from Amsterdam to the U. S., I am passionate about helping others, not only in medical settings but also by providing support in daily life. Alongside my nursing expertise, I enjoy assisting with household tasks and elderly care, ensuring comfort, safety, and companionship. I believe in offering care with patience and empathy, whether through medical support or simply helping to make daily life a little easier for those in need.",,[],36163588,[],"{'amount': '38', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke"", ""hospiceExperience"", ""registeredNurse""]","{'currencyCode': 'USD', 'amount': '38', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""transportation"", ""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",6.0,,
e5e977ab-bbd9-4c36-9c62-bac51e97af73,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as caring, honest and attentive.

I like caring for seniors because I enjoy growing a connection with them and treating them with respect. 

I started caring for seniors 2 years ago after caring for my grandfather who had alzheimer's. 

In my spare time, I like to exercise, paint, cook and explore museums. 

One thing you should know about me is I will treat your family like they are my own. I enjoy meeting new people and getting to know what brings them joy in life.",,[],36229677,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '38', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '38', '__typename': 'Money'}",[],[],0.0,,
e60e417a-4dc5-4e7a-bfd5-49356396a1f6,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,I am a proud mother of one boy with a year of experience in childcare and registered with the office of Administration of Children's Services ACS. I like being with children because of the opportunities I get to learn from them as well as they learn from me. I just like interacting with these beautiful souls.,,[],35266199,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""certifiedNursingAssistant"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}",[],"[""lightHousekeeping"", ""errands"", ""bathing""]",1.0,,
e6143aac-e5b2-4a41-b988-91f2f0540836,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"During the pandemic, I started a small business offering and a vary of services from childcare, pet sitting house keeping and errands. Experienced in caring for seniors",,[],34502841,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}",[],"[""lightHousekeeping"", ""errands""]",3.0,,
e61f2cfb-494a-476e-bd6f-8e3f5ff7c64d,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"Am kind hardworking a good communicator am patient a good listener , friendly and work well with others.",,[],34731062,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""homeHealthAideExperience"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",2.0,,
e638810e-5b0c-4fac-866f-c1f781e8562f,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello, my name is Caleb and I understand how hard it can be at times to juggling life and a senior that needs care. I watched and helped my grandmother through Alzheimer's. I watched her fade away before me but her still need me by her side. My grandfather is a very healthy man, thank you God, but he still needs help. I am sure we all have that one stubborn grandparent that we love but you wish would just listen. Well I have dealt with that for 10 years and he is still amazing, and you learn to love the stubbornness. I also grew up singing in nursing homes and have been around the elderly in all conditions. Please let me know if you have any questions.",,[],14386966,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}",[],"[""personalCare"", ""bathing""]",0.0,,
e64948de-b33f-438d-a1df-74a542706b28,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"My name is Carmen. I live in NY. I have experience caring for the elderly. I can wash clothes, cook, clean the house, walk them, go to the supermarket, and bathe and dress them.",,[],35344125,[],"{'amount': '16', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '16', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",2.0,,
e6ac47a3-e960-4746-a19b-4eebc3c38053,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I've worked with patients with various conditions such as Parkinson, Alzheimer, dementia, colostomy, diabetes, and kidney disease. In addition I can help with daily activities including bathing, dressing, physical transfers, and food preparation. I'm offering a social support by transporting individuals to events and activities, in addition to medical appointments and shopping trips. I'm able to coordinate daily medicine schedules and administration to help clients address symptoms and enhance quality of life.",,[],31815267,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""hospiceExperience"", ""medicalEquipmentExperience"", ""woundCare""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}",[],"[""transportation"", ""specializedCare"", ""personalCare"", ""mobilityAssistance"", ""medicalTransportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""homeHealth"", ""feeding"", ""errands"", ""dementia"", ""companionship"", ""bathing""]",8.0,,
e6d529d8-ed7c-47a1-9cdc-b92b585e4806,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Izza, 45 years old, from Philippines, currently live in Park Avenue New York. I am very compassionate, Honest and responsible. I always put myself in the position that I am taking care of my own love ones, respect them and serve them with smile. 
I started taking care of my grandparents and my mother. I'm professional, To enhanced my knowledge providing proper care, I attended training and seminars 
I met different kind of people, that thought me to become more resilient. I am happy to what I am doing, giving my heart to all my patients to make them feel comfort and well cared. 
About my background
-I am a Bachelor Degree
-I have clean drivers license record, I been driving since I am 16 years old
-I used to be Assistant Chef in Shangri-La Hotel Singapore for 5 years
- I work as supervisor, one of prestigious supermarkets in my country for 2 years 
-I Work as a Head Manager at the construction firm 15 years 

I am hoping this info is relevant and helpful to you. 

Thank you",,[],32027631,[],"{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""homeHealthAideExperience"", ""hospiceExperience"", ""medicalEquipmentExperience""]","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}",[],"[""visitingPhysician"", ""transportation"", ""specializedCare"", ""specialNeeds"", ""personalCare"", ""mobilityAssistance"", ""medicalTransportation"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""homeModification"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""errands"", ""dementia"", ""companionship"", ""bathing""]",4.0,,
e6ded62c-1ea5-4231-8338-f428c9d54e6e,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Natia. I'm a family caregiver-Home Health Aid-Companion, I have over 15 years of experience in this field with most disabilities and special needs people, I have excellent references from past clients, I own a car and have all the extra skills you may need. I do shopping, cooking, laundry, driving errands, doctor appointments, light housekeeping during the daily routine, etc. I can help with preparing, I can cook, according to your needs and directions, I can remind you daily of your medicine as well as any supplements, if for any reason you are not able to sleep at night or need any other assistance. I am always willing to make sure that you are well taken care of. I take my job very seriously and treat every client very professionaly with an understanding that everyone is an individual with different needs. I always make sure that every need is met to your satisfaction. If you feel that any of my service is what you are looking for, please do not hesitate to contact me.",,[],6053133,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}",[],"[""transportation"", ""personalCare"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""dementia"", ""bathing""]",10.0,,
e6dfab18-a9ef-445f-8953-4bb3d38291b0,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hardworking 
Caring
Loving


I started caring for seniors 3 years ago. 

In my spare time, I like to go to the gym

One thing you should know about me is I am very hardworking and can work independently with minimum supervision. Maintain a nurturing environment through light housekeeping and organization, ensuring her home was welcoming and comfortable. Provided personalized care for elderly with dementia including bathing, feeding, and administering medication.",,[],36016844,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""cprTrained"", ""doesNotSmoke"", ""firstAidTraining""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '27', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""bathing""]",3.0,,
e6e5c8ab-4c32-4d90-bce7-36a0bcbf83fc,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi, my name is Olive, I have over 20 years of experience working with Families. I started as a home health aid and then worked as a certified nurse's aide in nursing homes. I currently work in the field as a private caregiver. I am honest and trustworthy. I have worked with numerous families on all shifts: hourly and on weekends; I've had the pleasure of accompanying them to and from their doctors' appointments and shopping; I am a very patient, caring, and understanding individual. I have extensive experience working with patients who have developed Dementia, Alzheimer, Stroke, and Lou Gehrig's disease, to name a few of some of the duties I was responsible for including but were not limited to daily direction, hands-on care, medication reminder, cooking, cleaning, errands, and household management, with lots of love and patience. 
I am also experienced in event planning. 
I look forward to bringing the same care to your family.",,[],31084584,"[""Hi"", ""my name is Olive"", ""I have over 20 years of experience working with Families. I started as a home health aid and then worked as a certified nurse's aide in nursing homes. I currently work in the field as a private caregiver. I am honest and trustworthy.""]","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""respiteCare"", ""personalCare"", ""mobilityAssistance"", ""liveInHomeCare"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""dementia"", ""companionship"", ""bathing""]",0.0,,
e6ea004a-09b2-4afc-816f-d436b8557810,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I am a caregiver with over two years of experience providing compassionate care to an elderly lady. I am skilled in daily living assistance, attention to detail, and committed to enhancing patient quality of life.",,[],36173653,[],"{'amount': '21', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '21', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""mealPreparation"", ""lightHousekeeping"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""errands"", ""companionship""]",2.0,,
e6f1e8d9-edd4-43f0-9517-de0cca562538,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I am experienced with diabetic patients, Alzheimer's and also with patients who have mobility issues. I provide medical reminders, medication distribution, light housekeeping, aiding in dressing and bathes, meal preparation, etc.",,[],412598,"[""CPR trained""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}",[],"[""personalCare"", ""mealPreparation"", ""lightHousekeeping""]",8.0,,
e6f3544b-2717-4305-ab81-e295076911e0,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi, 
My name is Nino and Im 41. 
I have 3 years of experience in elder care including dementia patients. Assisted and supported them with daily activities to ensure that their days are happy and fulfilling. Prepared, served meals, performed laundry and provided housekeeping services. Scheduled doctors' appointments and medical administration. 
I love elders, they are like babies and I would love to accompany them, taking care of, give lots of love and warm.",,[],35035663,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""dementia"", ""bathing""]",3.0,,
e7024c6a-d50e-441b-9340-df780f3dfe41,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi, I'm Amanda, 26.
I live in Brooklyn. 
I speak English and Brazilian Portuguese. 

I'm a nanny with more than 6 years of experience. I'm trying to go to a different way now with my career with senior care. 
I worked some occasional jobs in senior care, but nothing full time. 
I'm very responsible, energetic, open minded and willing to provide all my love and patience to this job.",,[],30119688,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",1.0,,
e732029b-06f1-4958-a8dc-30b74e985418,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,I have volunteered at various different outpatient care facilities where I obtained experience working with a variety of clients. I am currently attending graduate school to become an occupational therapist where I will obtain valuable skills to apply to excellent in home healthcare.,,[],30656314,[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands""]",1.0,,
e74348e1-7a75-4b09-b7a2-627d11ac1ff7,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"I care fore the same elderly person for six years, I bathe, feed, help dress, Help to toilet, change diaper, because of incontinence, I cook, clean, do laundry, I do reminder of medication and doctor's visits, I accompany to Doctor's and social events. I read, play games and have general conversations with client.

I cook healthier meals which resulted in decrease medication and insulin intake.",,[],13962911,"[""I have training in First Aid""]","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}",[],"[""liveInHomeCare""]",6.0,,
e745c23a-e0df-4bee-9dc5-cecff741cbe5,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"taking care of elder people is what I love to do. feeling compassion, empathy and love for people who need it is the secret. I consider myself a kind and calm patient person I would love to be able to help you too",,[],29068222,[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '15', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""dementia"", ""bathing""]",0.0,,
e7545b3e-b9c0-4ffb-adb6-8bfc4fc22955,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I'm a Bachelor of Science in Nursing graduate, my professional experience with different employers has provided me with a strong expertise in personal care assistance such as bathing dressing and grooming, meal preparation and assisting clients in eating, medication management, light housekeeping, companionship and discussion, general help to elderly and disabled, running household task, engaging clients in activities such as games, books reading, and light exercise. I enjoy working with the clients of all ages and have demonstrated the ability to develop a great relationship with them and their families. Moreover, I am a trustworthy and responsible person who takes great pleasure in all kinds of care giving task. Besides, I am dedicated to working hard and always accept challenges to produce a winning outcome.",,[],9973818,"[""Bachelor of Science in Nursing Graduate""]","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}",[],"[""visitingPhysician"", ""specialNeeds"", ""respiteCare"", ""personalCare"", ""medicalManagement"", ""liveInHomeCare"", ""homeModification"", ""homeHealth"", ""dementia"", ""bathing""]",6.0,,
e779a744-25cf-4c10-baea-6f37101592b4,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello, 
My name is Annamarie and I'm currently located in Howard Beach NY. I have years of experience with a spectrum of people with different needs. I'd love to chat more and see if it's a good fit!",,[],28421671,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""transportation"", ""respiteCare"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",2.0,,
e7a20402-d93f-4bf9-a45e-e41ded2d2e27,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello my name is Martyna currently I work at private daycare in Brooklyn. However earlier I had at least 4 years experience working with elderly people. I had HHA course however would have to renew it. I'm patient, caring and always hard working.",,[],27183746,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",4.0,,
e7a8cede-ca0e-4055-bcac-9cad9c62a021,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"About Me

I am a dedicated Medical Assistant with extensive healthcare experience in the United States and an international background as a licensed Medical Doctor in the Republic of Georgia. 

After relocating to the U. S. nine years ago, I embraced my new life and continued my passion for healthcare as a Medical Assistant. I bring a wealth of medical knowledge, compassion, and a commitment to providing exceptional care to my patients. With a keen eye for detail and a deep respect for patient dignity, I strive to ensure that every individual I care for feels seen, heard, and valued.

In my free time, I enjoy visiting art galleries, attending theater performances, and engaging in meaningful conversations with others. I believe these experiences enrich my ability to connect with people from all walks of life, further enhancing the care I provide.",,[],35899387,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""transportation"", ""personalCare"", ""medicalManagement"", ""liveInHomeCare"", ""hospiceServices"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""dementia"", ""companionship"", ""bathing""]",3.0,,
