job_evaluation_criterion_pk,solicitation_id,criterion_name,criterion_stars
1394,64c5668534a62c001b96dc1c,Qualidade da limpeza,5.0
1395,64c5668534a62c001b96dc1c,Conduta Ética,5.0
1396,64c5668534a62c001b96dc1c,Organização,5.0
1397,64c5668534a62c001b96dc1c,Pontualidade,5.0
1398,64c5668534a62c001b96dc1c,Disciplina e educação,5.0
1399,6332295c77c206001da2aa73,Qualidade da limpeza,5.0
1400,6332295c77c206001da2aa73,Conduta Ética,5.0
1401,6332295c77c206001da2aa73,Organização,5.0
1402,6332295c77c206001da2aa73,Pontualidade,5.0
1403,6332295c77c206001da2aa73,Disciplina e educação,5.0
1404,6331af7143a72317097b882e,Qualidade da limpeza,5.0
1405,6331af7143a72317097b882e,Conduta Ética,5.0
1406,6331af7143a72317097b882e,Organização,5.0
1407,6331af7143a72317097b882e,Pontualidade,5.0
1408,6331af7143a72317097b882e,Disciplina e educação,5.0
1409,632c5766651db4001d569a96,Qualidade da limpeza,5.0
1410,632c5766651db4001d569a96,Conduta Ética,5.0
1411,632c5766651db4001d569a96,Organização,5.0
1412,632c5766651db4001d569a96,Pontualidade,5.0
1413,632c5766651db4001d569a96,Disciplina e educação,5.0
1414,620340160a2d2e001de74b01,Qualidade da limpeza,5.0
1415,620340160a2d2e001de74b01,Conduta Ética,5.0
1416,620340160a2d2e001de74b01,Organização,5.0
1417,620340160a2d2e001de74b01,Pontualidade,5.0
1418,620340160a2d2e001de74b01,Disciplina e educação,5.0
1419,619ff356d260dc001dfb29df,Qualidade da limpeza,5.0
1420,619ff356d260dc001dfb29df,Conduta Ética,5.0
1421,619ff356d260dc001dfb29df,Organização,5.0
1422,619ff356d260dc001dfb29df,Pontualidade,5.0
1423,619ff356d260dc001dfb29df,Disciplina e educação,5.0
1424,61b4af4535593c001d62c01d,Qualidade da limpeza,5.0
1425,61b4af4535593c001d62c01d,Conduta Ética,5.0
1426,61b4af4535593c001d62c01d,Organização,5.0
1427,61b4af4535593c001d62c01d,Pontualidade,5.0
1428,61b4af4535593c001d62c01d,Disciplina e educação,5.0
1429,625ec5247d51d1001dbf0ba5,Qualidade da limpeza,5.0
1430,625ec5247d51d1001dbf0ba5,Conduta Ética,5.0
1431,625ec5247d51d1001dbf0ba5,Organização,4.0
1432,625ec5247d51d1001dbf0ba5,Pontualidade,4.0
1433,625ec5247d51d1001dbf0ba5,Disciplina e educação,5.0
1434,6231d6cb2b32a9001dcb0645,Qualidade da limpeza,5.0
1435,6231d6cb2b32a9001dcb0645,Conduta Ética,5.0
1436,6231d6cb2b32a9001dcb0645,Organização,5.0
1437,6231d6cb2b32a9001dcb0645,Pontualidade,5.0
1438,6231d6cb2b32a9001dcb0645,Disciplina e educação,5.0
1439,6220ed2719649f001d240443,Qualidade da limpeza,5.0
1440,6220ed2719649f001d240443,Conduta Ética,5.0
1441,6220ed2719649f001d240443,Organização,5.0
1442,6220ed2719649f001d240443,Pontualidade,5.0
1443,6220ed2719649f001d240443,Disciplina e educação,5.0
1444,61981a2803b5f00ccb5c1273,Qualidade da limpeza,5.0
1445,61981a2803b5f00ccb5c1273,Conduta Ética,5.0
1446,61981a2803b5f00ccb5c1273,Organização,5.0
1447,61981a2803b5f00ccb5c1273,Pontualidade,5.0
1448,61981a2803b5f00ccb5c1273,Disciplina e educação,5.0
1449,66507dfe4e726b001c9fe1ce,Qualidade da limpeza,5.0
1450,66507dfe4e726b001c9fe1ce,Conduta Ética,5.0
1451,66507dfe4e726b001c9fe1ce,Organização,5.0
1452,66507dfe4e726b001c9fe1ce,Pontualidade,5.0
1453,66507dfe4e726b001c9fe1ce,Disciplina e educação,5.0
1454,65ecc323dc4e8e1b6ca6d5b4,Qualidade da limpeza,5.0
1455,65ecc323dc4e8e1b6ca6d5b4,Conduta Ética,5.0
1456,65ecc323dc4e8e1b6ca6d5b4,Organização,5.0
1457,65ecc323dc4e8e1b6ca6d5b4,Pontualidade,5.0
1458,65ecc323dc4e8e1b6ca6d5b4,Disciplina e educação,5.0
1459,64830559436fa1001b8ef020,Qualidade da limpeza,5.0
1460,64830559436fa1001b8ef020,Conduta Ética,5.0
1461,64830559436fa1001b8ef020,Organização,5.0
1462,64830559436fa1001b8ef020,Pontualidade,5.0
1463,64830559436fa1001b8ef020,Disciplina e educação,5.0
1464,640cb018d19670001b68fc0b,Qualidade da limpeza,5.0
1465,640cb018d19670001b68fc0b,Conduta Ética,5.0
1466,640cb018d19670001b68fc0b,Organização,5.0
1467,640cb018d19670001b68fc0b,Pontualidade,5.0
1468,640cb018d19670001b68fc0b,Disciplina e educação,5.0
1469,640318f249abc9001b52cb72,Qualidade da limpeza,5.0
1470,640318f249abc9001b52cb72,Conduta Ética,5.0
1471,640318f249abc9001b52cb72,Organização,4.0
1472,640318f249abc9001b52cb72,Pontualidade,5.0
1473,640318f249abc9001b52cb72,Disciplina e educação,5.0
1474,63f107c0a646e8001bbfa687,Qualidade da limpeza,5.0
1475,63f107c0a646e8001bbfa687,Conduta Ética,5.0
1476,63f107c0a646e8001bbfa687,Organização,5.0
1477,63f107c0a646e8001bbfa687,Pontualidade,5.0
1478,63f107c0a646e8001bbfa687,Disciplina e educação,5.0
1479,633ee22876f31f001d518a40,Qualidade da limpeza,5.0
1480,633ee22876f31f001d518a40,Conduta Ética,5.0
1481,633ee22876f31f001d518a40,Organização,5.0
1482,633ee22876f31f001d518a40,Pontualidade,5.0
1483,633ee22876f31f001d518a40,Disciplina e educação,5.0
1484,630f27b0231dae001d7c4466,Qualidade da limpeza,5.0
1485,630f27b0231dae001d7c4466,Conduta Ética,5.0
1486,630f27b0231dae001d7c4466,Organização,5.0
1487,630f27b0231dae001d7c4466,Pontualidade,5.0
1488,630f27b0231dae001d7c4466,Disciplina e educação,5.0
1489,61fe8cf3c430b4001d393f96,Qualidade da limpeza,5.0
1490,61fe8cf3c430b4001d393f96,Conduta Ética,5.0
1491,61fe8cf3c430b4001d393f96,Organização,5.0
1492,61fe8cf3c430b4001d393f96,Pontualidade,5.0
1493,61fe8cf3c430b4001d393f96,Disciplina e educação,5.0
1494,61b8dfed7b7709001d4c9845,Qualidade da limpeza,5.0
1495,61b8dfed7b7709001d4c9845,Conduta Ética,5.0
1496,61b8dfed7b7709001d4c9845,Organização,5.0
1497,61b8dfed7b7709001d4c9845,Pontualidade,5.0
1498,61b8dfed7b7709001d4c9845,Disciplina e educação,5.0
1499,632f2673b7bc16001d481ff4,Qualidade da limpeza,5.0
1500,632f2673b7bc16001d481ff4,Conduta Ética,5.0
1501,632f2673b7bc16001d481ff4,Organização,5.0
1502,632f2673b7bc16001d481ff4,Pontualidade,5.0
1503,632f2673b7bc16001d481ff4,Disciplina e educação,5.0
1504,64f8ef163eb88b001b1c94d8,Qualidade da limpeza,5.0
1505,64f8ef163eb88b001b1c94d8,Conduta Ética,5.0
1506,64f8ef163eb88b001b1c94d8,Organização,5.0
1507,64f8ef163eb88b001b1c94d8,Pontualidade,5.0
1508,64f8ef163eb88b001b1c94d8,Disciplina e educação,5.0
1509,6349fd7ac75e5e662481f5c4,Qualidade da limpeza,5.0
1510,6349fd7ac75e5e662481f5c4,Conduta Ética,5.0
1511,6349fd7ac75e5e662481f5c4,Organização,5.0
1512,6349fd7ac75e5e662481f5c4,Pontualidade,5.0
1513,6349fd7ac75e5e662481f5c4,Disciplina e educação,5.0
1514,62dc447444d599001d68ae16,Qualidade da limpeza,5.0
1515,62dc447444d599001d68ae16,Conduta Ética,5.0
1516,62dc447444d599001d68ae16,Organização,5.0
1517,62dc447444d599001d68ae16,Pontualidade,5.0
1518,62dc447444d599001d68ae16,Disciplina e educação,5.0
1519,6298d8ddb886653edad89881,Qualidade da limpeza,5.0
1520,6298d8ddb886653edad89881,Conduta Ética,5.0
1521,6298d8ddb886653edad89881,Organização,5.0
1522,6298d8ddb886653edad89881,Pontualidade,5.0
1523,6298d8ddb886653edad89881,Disciplina e educação,5.0
1524,648cb7734a39c6001b3e2a98,Qualidade da limpeza,5.0
1525,648cb7734a39c6001b3e2a98,Conduta Ética,5.0
1526,648cb7734a39c6001b3e2a98,Organização,5.0
1527,648cb7734a39c6001b3e2a98,Pontualidade,5.0
1528,648cb7734a39c6001b3e2a98,Disciplina e educação,5.0
1529,61df822158bea12e94785cf5,Qualidade da limpeza,5.0
1530,61df822158bea12e94785cf5,Conduta Ética,5.0
1531,61df822158bea12e94785cf5,Organização,5.0
1532,61df822158bea12e94785cf5,Pontualidade,5.0
1533,61df822158bea12e94785cf5,Disciplina e educação,5.0
1534,63fe28b261c59e001bde0575,Qualidade da limpeza,5.0
1535,63fe28b261c59e001bde0575,Conduta Ética,5.0
1536,63fe28b261c59e001bde0575,Organização,5.0
1537,63fe28b261c59e001bde0575,Pontualidade,5.0
1538,63fe28b261c59e001bde0575,Disciplina e educação,5.0
1539,61a664419470e4001d3e75b4,Qualidade da limpeza,5.0
1540,61a664419470e4001d3e75b4,Conduta Ética,5.0
1541,61a664419470e4001d3e75b4,Organização,5.0
1542,61a664419470e4001d3e75b4,Pontualidade,5.0
1543,61a664419470e4001d3e75b4,Disciplina e educação,5.0
1544,61b2cc6bc1908f001d5e3888,Qualidade da limpeza,5.0
1545,61b2cc6bc1908f001d5e3888,Conduta Ética,5.0
1546,61b2cc6bc1908f001d5e3888,Organização,5.0
1547,61b2cc6bc1908f001d5e3888,Pontualidade,5.0
1548,61b2cc6bc1908f001d5e3888,Disciplina e educação,5.0
1549,64a2d4c5ba2a22001b998b4c,Qualidade da limpeza,5.0
1550,64a2d4c5ba2a22001b998b4c,Conduta Ética,5.0
1551,64a2d4c5ba2a22001b998b4c,Organização,5.0
1552,64a2d4c5ba2a22001b998b4c,Pontualidade,5.0
1553,64a2d4c5ba2a22001b998b4c,Disciplina e educação,5.0
1554,6422e056b2c1236d8b94d480,Qualidade da limpeza,5.0
1555,6422e056b2c1236d8b94d480,Conduta Ética,5.0
1556,6422e056b2c1236d8b94d480,Organização,5.0
1557,6422e056b2c1236d8b94d480,Pontualidade,5.0
1558,6422e056b2c1236d8b94d480,Disciplina e educação,5.0
1559,6414a21bae1371001be6fdb3,Qualidade da limpeza,5.0
1560,6414a21bae1371001be6fdb3,Conduta Ética,5.0
1561,6414a21bae1371001be6fdb3,Organização,5.0
1562,6414a21bae1371001be6fdb3,Pontualidade,5.0
1563,6414a21bae1371001be6fdb3,Disciplina e educação,5.0
1564,63c5748654388d001d78b96a,Qualidade da limpeza,5.0
1565,63c5748654388d001d78b96a,Conduta Ética,5.0
1566,63c5748654388d001d78b96a,Organização,5.0
1567,63c5748654388d001d78b96a,Pontualidade,5.0
1568,63c5748654388d001d78b96a,Disciplina e educação,5.0
1569,637bf1826337e7001d3b2350,Qualidade da limpeza,5.0
1570,637bf1826337e7001d3b2350,Conduta Ética,5.0
1571,637bf1826337e7001d3b2350,Organização,5.0
1572,637bf1826337e7001d3b2350,Pontualidade,5.0
1573,637bf1826337e7001d3b2350,Disciplina e educação,5.0
1574,635325d01a6113e661b6fe7b,Qualidade da limpeza,5.0
1575,635325d01a6113e661b6fe7b,Conduta Ética,5.0
1576,635325d01a6113e661b6fe7b,Organização,5.0
1577,635325d01a6113e661b6fe7b,Pontualidade,5.0
1578,635325d01a6113e661b6fe7b,Disciplina e educação,5.0
1579,62c0741260305d001d17e161,Qualidade da limpeza,5.0
1580,62c0741260305d001d17e161,Conduta Ética,5.0
1581,62c0741260305d001d17e161,Organização,5.0
1582,62c0741260305d001d17e161,Pontualidade,5.0
1583,62c0741260305d001d17e161,Disciplina e educação,5.0
1584,62bb5e2435d00f001db74236,Qualidade da limpeza,5.0
1585,62bb5e2435d00f001db74236,Conduta Ética,5.0
1586,62bb5e2435d00f001db74236,Organização,5.0
1587,62bb5e2435d00f001db74236,Pontualidade,5.0
1588,62bb5e2435d00f001db74236,Disciplina e educação,5.0
1589,61da22e7ad655f05f988c2ec,Qualidade da limpeza,5.0
1590,61da22e7ad655f05f988c2ec,Conduta Ética,5.0
1591,61da22e7ad655f05f988c2ec,Organização,5.0
1592,61da22e7ad655f05f988c2ec,Pontualidade,5.0
1593,61da22e7ad655f05f988c2ec,Disciplina e educação,5.0
1594,62051a65a5e915001dc46dba,Qualidade da limpeza,5.0
1595,62051a65a5e915001dc46dba,Conduta Ética,5.0
1596,62051a65a5e915001dc46dba,Organização,5.0
1597,62051a65a5e915001dc46dba,Pontualidade,5.0
1598,62051a65a5e915001dc46dba,Disciplina e educação,5.0
1599,62a0fbf0071576001de0954e,Qualidade da limpeza,5.0
1600,62a0fbf0071576001de0954e,Conduta Ética,5.0
1601,62a0fbf0071576001de0954e,Organização,5.0
1602,62a0fbf0071576001de0954e,Pontualidade,5.0
1603,62a0fbf0071576001de0954e,Disciplina e educação,5.0
1604,61cbea7a3ff801001dd7fbcd,Qualidade da limpeza,5.0
1605,61cbea7a3ff801001dd7fbcd,Conduta Ética,5.0
1606,61cbea7a3ff801001dd7fbcd,Organização,5.0
1607,61cbea7a3ff801001dd7fbcd,Pontualidade,5.0
1608,61cbea7a3ff801001dd7fbcd,Disciplina e educação,5.0
1609,61cb98903ff801001dd7faba,Qualidade da limpeza,5.0
1610,61cb98903ff801001dd7faba,Conduta Ética,5.0
1611,61cb98903ff801001dd7faba,Organização,5.0
1612,61cb98903ff801001dd7faba,Pontualidade,5.0
1613,61cb98903ff801001dd7faba,Disciplina e educação,5.0
1614,61d326b143506c001db38d57,Qualidade da limpeza,5.0
1615,61d326b143506c001db38d57,Conduta Ética,5.0
1616,61d326b143506c001db38d57,Organização,5.0
1617,61d326b143506c001db38d57,Pontualidade,5.0
1618,61d326b143506c001db38d57,Disciplina e educação,5.0
1619,61d322c043506c001db38d1e,Qualidade da limpeza,5.0
1620,61d322c043506c001db38d1e,Conduta Ética,5.0
1621,61d322c043506c001db38d1e,Organização,5.0
1622,61d322c043506c001db38d1e,Pontualidade,5.0
1623,61d322c043506c001db38d1e,Disciplina e educação,5.0
1624,6224ada0ac770a001d4559d3,Qualidade da limpeza,5.0
1625,6224ada0ac770a001d4559d3,Conduta Ética,5.0
1626,6224ada0ac770a001d4559d3,Organização,5.0
1627,6224ada0ac770a001d4559d3,Pontualidade,5.0
1628,6224ada0ac770a001d4559d3,Disciplina e educação,5.0
1629,63ecda5d78dbb1001b80b10b,Qualidade da limpeza,5.0
1630,63ecda5d78dbb1001b80b10b,Conduta Ética,5.0
1631,63ecda5d78dbb1001b80b10b,Organização,5.0
1632,63ecda5d78dbb1001b80b10b,Pontualidade,5.0
1633,63ecda5d78dbb1001b80b10b,Disciplina e educação,5.0
1634,63a59a036eff6a001d440e7e,Qualidade da limpeza,5.0
1635,63a59a036eff6a001d440e7e,Conduta Ética,5.0
1636,63a59a036eff6a001d440e7e,Organização,5.0
1637,63a59a036eff6a001d440e7e,Pontualidade,5.0
1638,63a59a036eff6a001d440e7e,Disciplina e educação,5.0
1639,652ee0387558d7001b3cd4c1,Qualidade da limpeza,5.0
1640,652ee0387558d7001b3cd4c1,Conduta Ética,5.0
1641,652ee0387558d7001b3cd4c1,Organização,5.0
1642,652ee0387558d7001b3cd4c1,Pontualidade,5.0
1643,652ee0387558d7001b3cd4c1,Disciplina e educação,5.0
1644,6568e02464d0b70022d64b15,Qualidade da limpeza,5.0
1645,6568e02464d0b70022d64b15,Conduta Ética,5.0
1646,6568e02464d0b70022d64b15,Organização,5.0
1647,6568e02464d0b70022d64b15,Pontualidade,5.0
1648,6568e02464d0b70022d64b15,Disciplina e educação,5.0
1649,61fe7bbbc430b4001d393f49,Qualidade da limpeza,5.0
1650,61fe7bbbc430b4001d393f49,Conduta Ética,5.0
1651,61fe7bbbc430b4001d393f49,Organização,5.0
1652,61fe7bbbc430b4001d393f49,Pontualidade,5.0
1653,61fe7bbbc430b4001d393f49,Disciplina e educação,5.0
1654,64a44b5f3592e9fa3d407b02,Qualidade da limpeza,5.0
1655,64a44b5f3592e9fa3d407b02,Conduta Ética,5.0
1656,64a44b5f3592e9fa3d407b02,Organização,5.0
1657,64a44b5f3592e9fa3d407b02,Pontualidade,5.0
1658,64a44b5f3592e9fa3d407b02,Disciplina e educação,5.0
1659,61e1b86ef64c4405b6b3a14c,Qualidade da limpeza,5.0
1660,61e1b86ef64c4405b6b3a14c,Conduta Ética,5.0
1661,61e1b86ef64c4405b6b3a14c,Organização,5.0
1662,61e1b86ef64c4405b6b3a14c,Pontualidade,5.0
1663,61e1b86ef64c4405b6b3a14c,Disciplina e educação,5.0
1664,61de65625f9ed0001dc20805,Qualidade da limpeza,5.0
1665,61de65625f9ed0001dc20805,Conduta Ética,5.0
1666,61de65625f9ed0001dc20805,Organização,5.0
1667,61de65625f9ed0001dc20805,Pontualidade,5.0
1668,61de65625f9ed0001dc20805,Disciplina e educação,5.0
1669,63e3a89eb71fd5001bca0783,Qualidade da limpeza,5.0
1670,63e3a89eb71fd5001bca0783,Conduta Ética,5.0
1671,63e3a89eb71fd5001bca0783,Organização,5.0
1672,63e3a89eb71fd5001bca0783,Pontualidade,5.0
1673,63e3a89eb71fd5001bca0783,Disciplina e educação,5.0
1674,662d6866e855c4597f365ef0,Qualidade da limpeza,5.0
1675,662d6866e855c4597f365ef0,Conduta Ética,5.0
1676,662d6866e855c4597f365ef0,Organização,5.0
1677,662d6866e855c4597f365ef0,Pontualidade,5.0
1678,662d6866e855c4597f365ef0,Disciplina e educação,5.0
1679,61e80d4789fe6c001dd37cc1,Qualidade da limpeza,5.0
1680,61e80d4789fe6c001dd37cc1,Conduta Ética,5.0
1681,61e80d4789fe6c001dd37cc1,Organização,5.0
1682,61e80d4789fe6c001dd37cc1,Pontualidade,5.0
1683,61e80d4789fe6c001dd37cc1,Disciplina e educação,5.0
1684,62a8e0c682f32f789a693a8d,Qualidade da limpeza,5.0
1685,62a8e0c682f32f789a693a8d,Conduta Ética,5.0
1686,62a8e0c682f32f789a693a8d,Organização,5.0
1687,62a8e0c682f32f789a693a8d,Pontualidade,5.0
1688,62a8e0c682f32f789a693a8d,Disciplina e educação,5.0
1689,62ad20052b7398001d39086b,Qualidade da limpeza,5.0
1690,62ad20052b7398001d39086b,Conduta Ética,5.0
1691,62ad20052b7398001d39086b,Organização,5.0
1692,62ad20052b7398001d39086b,Pontualidade,5.0
1693,62ad20052b7398001d39086b,Disciplina e educação,5.0
1694,6220f0562859ac001d904b84,Qualidade da limpeza,5.0
1695,6220f0562859ac001d904b84,Conduta Ética,5.0
1696,6220f0562859ac001d904b84,Organização,5.0
1697,6220f0562859ac001d904b84,Pontualidade,5.0
1698,6220f0562859ac001d904b84,Disciplina e educação,5.0
1699,61ed71c00e8341001decc473,Qualidade da limpeza,5.0
1700,61ed71c00e8341001decc473,Conduta Ética,5.0
1701,61ed71c00e8341001decc473,Organização,5.0
1702,61ed71c00e8341001decc473,Pontualidade,5.0
1703,61ed71c00e8341001decc473,Disciplina e educação,5.0
1704,61ed701e0e8341001decc45b,Qualidade da limpeza,5.0
1705,61ed701e0e8341001decc45b,Conduta Ética,5.0
1706,61ed701e0e8341001decc45b,Organização,5.0
1707,61ed701e0e8341001decc45b,Pontualidade,5.0
1708,61ed701e0e8341001decc45b,Disciplina e educação,5.0
1709,61f09a5f81247d386fc0375e,Qualidade da limpeza,3.0
1710,61f09a5f81247d386fc0375e,Conduta Ética,4.0
1711,61f09a5f81247d386fc0375e,Organização,4.0
1712,61f09a5f81247d386fc0375e,Pontualidade,3.0
1713,61f09a5f81247d386fc0375e,Disciplina e educação,5.0
1714,62751c0646a13b001dc28b7d,Qualidade da limpeza,1.0
1715,62751c0646a13b001dc28b7d,Conduta Ética,1.0
1716,62751c0646a13b001dc28b7d,Organização,1.0
1717,62751c0646a13b001dc28b7d,Pontualidade,1.0
1718,62751c0646a13b001dc28b7d,Disciplina e educação,1.0
1719,61f13cc25e06d9001d280e6d,Qualidade da limpeza,5.0
1720,61f13cc25e06d9001d280e6d,Conduta Ética,5.0
1721,61f13cc25e06d9001d280e6d,Organização,5.0
1722,61f13cc25e06d9001d280e6d,Pontualidade,5.0
1723,61f13cc25e06d9001d280e6d,Disciplina e educação,5.0
1724,61f1e143b4298c001d66f819,Qualidade da limpeza,5.0
1725,61f1e143b4298c001d66f819,Conduta Ética,5.0
1726,61f1e143b4298c001d66f819,Organização,5.0
1727,61f1e143b4298c001d66f819,Pontualidade,5.0
1728,61f1e143b4298c001d66f819,Disciplina e educação,5.0
1729,62b3a5a21819a1001dff5a32,Qualidade da limpeza,5.0
1730,62b3a5a21819a1001dff5a32,Conduta Ética,5.0
1731,62b3a5a21819a1001dff5a32,Organização,5.0
1732,62b3a5a21819a1001dff5a32,Pontualidade,5.0
1733,62b3a5a21819a1001dff5a32,Disciplina e educação,5.0
1734,61f9d06f10da8c001d5ff46e,Qualidade da limpeza,5.0
1735,61f9d06f10da8c001d5ff46e,Conduta Ética,5.0
1736,61f9d06f10da8c001d5ff46e,Organização,5.0
1737,61f9d06f10da8c001d5ff46e,Pontualidade,5.0
1738,61f9d06f10da8c001d5ff46e,Disciplina e educação,5.0
1739,61f6bf54a9723e21d80ea6b5,Qualidade da limpeza,5.0
1740,61f6bf54a9723e21d80ea6b5,Conduta Ética,5.0
1741,61f6bf54a9723e21d80ea6b5,Organização,5.0
1742,61f6bf54a9723e21d80ea6b5,Pontualidade,5.0
1743,61f6bf54a9723e21d80ea6b5,Disciplina e educação,5.0
1744,62fcf066421004001d27bd15,Qualidade da limpeza,5.0
1745,62fcf066421004001d27bd15,Conduta Ética,5.0
1746,62fcf066421004001d27bd15,Organização,5.0
1747,62fcf066421004001d27bd15,Pontualidade,5.0
1748,62fcf066421004001d27bd15,Disciplina e educação,5.0
1749,62980fe37017531a4225ddb6,Qualidade da limpeza,5.0
1750,62980fe37017531a4225ddb6,Conduta Ética,5.0
1751,62980fe37017531a4225ddb6,Organização,5.0
1752,62980fe37017531a4225ddb6,Pontualidade,5.0
1753,62980fe37017531a4225ddb6,Disciplina e educação,5.0
1754,63a65ee94b676a001dcb8675,Qualidade da limpeza,5.0
1755,63a65ee94b676a001dcb8675,Conduta Ética,5.0
1756,63a65ee94b676a001dcb8675,Organização,5.0
1757,63a65ee94b676a001dcb8675,Pontualidade,5.0
1758,63a65ee94b676a001dcb8675,Disciplina e educação,5.0
1759,638a1b3c358ed8001d7676f3,Qualidade da limpeza,5.0
1760,638a1b3c358ed8001d7676f3,Conduta Ética,5.0
1761,638a1b3c358ed8001d7676f3,Organização,5.0
1762,638a1b3c358ed8001d7676f3,Pontualidade,5.0
1763,638a1b3c358ed8001d7676f3,Disciplina e educação,5.0
1764,6372bcaf2056c2001d629a7a,Qualidade da limpeza,5.0
1765,6372bcaf2056c2001d629a7a,Conduta Ética,5.0
1766,6372bcaf2056c2001d629a7a,Organização,5.0
1767,6372bcaf2056c2001d629a7a,Pontualidade,5.0
1768,6372bcaf2056c2001d629a7a,Disciplina e educação,5.0
1769,62376c3ca4934f001d0d43a8,Qualidade da limpeza,5.0
1770,62376c3ca4934f001d0d43a8,Conduta Ética,5.0
1771,62376c3ca4934f001d0d43a8,Organização,5.0
1772,62376c3ca4934f001d0d43a8,Pontualidade,5.0
1773,62376c3ca4934f001d0d43a8,Disciplina e educação,5.0
1774,620438b4a5e915001dc46bb2,Qualidade da limpeza,5.0
1775,620438b4a5e915001dc46bb2,Conduta Ética,5.0
1776,620438b4a5e915001dc46bb2,Organização,5.0
1777,620438b4a5e915001dc46bb2,Pontualidade,5.0
1778,620438b4a5e915001dc46bb2,Disciplina e educação,5.0
1779,620817afdac992001d169030,Qualidade da limpeza,5.0
1780,620817afdac992001d169030,Conduta Ética,5.0
1781,620817afdac992001d169030,Organização,5.0
1782,620817afdac992001d169030,Pontualidade,5.0
1783,620817afdac992001d169030,Disciplina e educação,5.0
1784,620be4c4cc5d7903dad2f2cb,Qualidade da limpeza,5.0
1785,620be4c4cc5d7903dad2f2cb,Conduta Ética,5.0
1786,620be4c4cc5d7903dad2f2cb,Organização,5.0
1787,620be4c4cc5d7903dad2f2cb,Pontualidade,5.0
1788,620be4c4cc5d7903dad2f2cb,Disciplina e educação,5.0
1789,66854099027c3d001cd0ad95,Qualidade da limpeza,5.0
1790,66854099027c3d001cd0ad95,Conduta Ética,5.0
1791,66854099027c3d001cd0ad95,Organização,5.0
1792,66854099027c3d001cd0ad95,Pontualidade,5.0
1793,66854099027c3d001cd0ad95,Disciplina e educação,5.0
1794,640cd0b3d19670001b690397,Qualidade da limpeza,5.0
1795,640cd0b3d19670001b690397,Conduta Ética,5.0
1796,640cd0b3d19670001b690397,Organização,5.0
1797,640cd0b3d19670001b690397,Pontualidade,5.0
1798,640cd0b3d19670001b690397,Disciplina e educação,5.0
1799,63ff89ee4a0aeb001bf6bf14,Qualidade da limpeza,5.0
1800,63ff89ee4a0aeb001bf6bf14,Conduta Ética,5.0
1801,63ff89ee4a0aeb001bf6bf14,Organização,5.0
1802,63ff89ee4a0aeb001bf6bf14,Pontualidade,5.0
1803,63ff89ee4a0aeb001bf6bf14,Disciplina e educação,5.0
1804,63edd0f98a3432001b787a73,Qualidade da limpeza,1.0
1805,63edd0f98a3432001b787a73,Conduta Ética,1.0
1806,63edd0f98a3432001b787a73,Organização,5.0
1807,63edd0f98a3432001b787a73,Pontualidade,1.0
1808,63edd0f98a3432001b787a73,Disciplina e educação,5.0
1809,63e3e705b71fd5001bca1adb,Qualidade da limpeza,5.0
1810,63e3e705b71fd5001bca1adb,Conduta Ética,5.0
1811,63e3e705b71fd5001bca1adb,Organização,5.0
1812,63e3e705b71fd5001bca1adb,Pontualidade,5.0
1813,63e3e705b71fd5001bca1adb,Disciplina e educação,5.0
1814,63d435c20344e7001d721a10,Respeito e educação,5.0
1815,63d435c20344e7001d721a10,Valorização,5.0
1816,63d435c20344e7001d721a10,Não atrapalhou no serviço,5.0
1817,63d435c20344e7001d721a10,Na casa tinha produtos,5.0
1818,63d435c20344e7001d721a10,Conduta ética,5.0
1819,63a0d25e639683001def817f,Qualidade da limpeza,5.0
1820,63a0d25e639683001def817f,Conduta Ética,5.0
1821,63a0d25e639683001def817f,Organização,5.0
1822,63a0d25e639683001def817f,Pontualidade,5.0
1823,63a0d25e639683001def817f,Disciplina e educação,5.0
1824,63973fefd2a4c1001dba2ec1,Qualidade da limpeza,5.0
1825,63973fefd2a4c1001dba2ec1,Conduta Ética,5.0
1826,63973fefd2a4c1001dba2ec1,Organização,5.0
1827,63973fefd2a4c1001dba2ec1,Pontualidade,5.0
1828,63973fefd2a4c1001dba2ec1,Disciplina e educação,5.0
1829,62e192037d7cd9001d2f2d1d,Qualidade da limpeza,5.0
1830,62e192037d7cd9001d2f2d1d,Conduta Ética,5.0
1831,62e192037d7cd9001d2f2d1d,Organização,5.0
1832,62e192037d7cd9001d2f2d1d,Pontualidade,5.0
1833,62e192037d7cd9001d2f2d1d,Disciplina e educação,5.0
1834,62a77469fbf83d001df0470c,Qualidade da limpeza,5.0
1835,62a77469fbf83d001df0470c,Conduta Ética,5.0
1836,62a77469fbf83d001df0470c,Organização,5.0
1837,62a77469fbf83d001df0470c,Pontualidade,5.0
1838,62a77469fbf83d001df0470c,Disciplina e educação,5.0
1839,6276a1245a2233001d57cbb2,Qualidade da limpeza,5.0
1840,6276a1245a2233001d57cbb2,Conduta Ética,5.0
1841,6276a1245a2233001d57cbb2,Organização,5.0
1842,6276a1245a2233001d57cbb2,Pontualidade,5.0
1843,6276a1245a2233001d57cbb2,Disciplina e educação,5.0
1844,620fefdb3826f92058009e6a,Qualidade da limpeza,5.0
1845,620fefdb3826f92058009e6a,Conduta Ética,5.0
1846,620fefdb3826f92058009e6a,Organização,5.0
1847,620fefdb3826f92058009e6a,Pontualidade,5.0
1848,620fefdb3826f92058009e6a,Disciplina e educação,5.0
